role,full_name,username,email,password,department,program,roll_no,semester
student,DEEP SHARMA,20262iot0012,20262iot0012@college.edu,20262iot0012@123,INTERNET OF THINGS,IOT,20262iot0012,2
student,CHETAN MAHESHWARI,20262iot0013,20262iot0013@college.edu,20262iot0013@123,INTERNET OF THINGS,IOT,20262iot0013,2
student,CHIRAG MALHOTRA,20262iot0014,20262iot0014@college.edu,20262iot0014@123,INTERNET OF THINGS,IOT,20262iot0014,2
student,CHARVI PATEL,20262iot0015,20262iot0015@college.edu,20262iot0015@123,INTERNET OF THINGS,IOT,20262iot0015,2
student,CHHAYA BANERJEE,20262iot0016,20262iot0016@college.edu,20262iot0016@123,INTERNET OF THINGS,IOT,20262iot0016,2
student,AKSHAY SINGH,20262iot0017,20262iot0017@college.edu,20262iot0017@123,INTERNET OF THINGS,IOT,20262iot0017,2
student,ESHA VERMA,20262iot0018,20262iot0018@college.edu,20262iot0018@123,INTERNET OF THINGS,IOT,20262iot0018,2
student,ARJUN KUMAR,20262iot0019,20262iot0019@college.edu,20262iot0019@123,INTERNET OF THINGS,IOT,20262iot0019,2
student,AARAV SHARMA,20262iot0020,20262iot0020@college.edu,20262iot0020@123,INTERNET OF THINGS,IOT,20262iot0020,2
student,CHETAN MAHESHWARI,20262iot0021,20262iot0021@college.edu,20262iot0021@123,INTERNET OF THINGS,IOT,20262iot0021,2
student,AARAV SHARMA,20262iot0022,20262iot0022@college.edu,20262iot0022@123,INTERNET OF THINGS,IOT,20262iot0022,2
student,BOOM BABU,20262iot0023,20262iot0023@college.edu,20262iot0023@123,INTERNET OF THINGS,IOT,20262iot0023,2
student,DEVANSH TIWARI,20262iot0024,20262iot0024@college.edu,20262iot0024@123,INTERNET OF THINGS,IOT,20262iot0024,2
student,BHUVANESH VERMA,20262iot0025,20262iot0025@college.edu,20262iot0025@123,INTERNET OF THINGS,IOT,20262iot0025,2
student,CHHAYA BANERJEE,20262iot0026,20262iot0026@college.edu,20262iot0026@123,INTERNET OF THINGS,IOT,20262iot0026,2
student,CHIRAG MALHOTRA,20262iot0027,20262iot0027@college.edu,20262iot0027@123,INTERNET OF THINGS,IOT,20262iot0027,2
student,AKSHAY SINGH,20262iot0028,20262iot0028@college.edu,20262iot0028@123,INTERNET OF THINGS,IOT,20262iot0028,2
student,EKTA SINHA,20262iot0029,20262iot0029@college.edu,20262iot0029@123,INTERNET OF THINGS,IOT,20262iot0029,2
student,BIANCA DESAI,20262iot0030,20262iot0030@college.edu,20262iot0030@123,INTERNET OF THINGS,IOT,20262iot0030,2
student,EMRAN KHAN,20262iot0031,20262iot0031@college.edu,20262iot0031@123,INTERNET OF THINGS,IOT,20262iot0031,2
student,AISHA PATEL,20262iot0032,20262iot0032@college.edu,20262iot0032@123,INTERNET OF THINGS,IOT,20262iot0032,2
student,DARSHAN REDDY,20262iot0033,20262iot0033@college.edu,20262iot0033@123,INTERNET OF THINGS,IOT,20262iot0033,2
student,EMRAN KHAN,20262iot0034,20262iot0034@college.edu,20262iot0034@123,INTERNET OF THINGS,IOT,20262iot0034,2
student,CHANDNI SHARMA,20262iot0035,20262iot0035@college.edu,20262iot0035@123,INTERNET OF THINGS,IOT,20262iot0035,2
student,AISHA PATEL,20262iot0036,20262iot0036@college.edu,20262iot0036@123,INTERNET OF THINGS,IOT,20262iot0036,2
student,CHHAYA BANERJEE,20262iot0037,20262iot0037@college.edu,20262iot0037@123,INTERNET OF THINGS,IOT,20262iot0037,2
student,BOOM BABU,20262iot0038,20262iot0038@college.edu,20262iot0038@123,INTERNET OF THINGS,IOT,20262iot0038,2
student,EDEN PATEL,20262iot0039,20262iot0039@college.edu,20262iot0039@123,INTERNET OF THINGS,IOT,20262iot0039,2
student,EKTA SINHA,20262iot0040,20262iot0040@college.edu,20262iot0040@123,INTERNET OF THINGS,IOT,20262iot0040,2
student,AKSHAY SINGH,20262iot0041,20262iot0041@college.edu,20262iot0041@123,INTERNET OF THINGS,IOT,20262iot0041,2
student,CHIRAG MALHOTRA,20262iot0042,20262iot0042@college.edu,20262iot0042@123,INTERNET OF THINGS,IOT,20262iot0042,2
student,EMRAN KHAN,20262iot0043,20262iot0043@college.edu,20262iot0043@123,INTERNET OF THINGS,IOT,20262iot0043,2
student,EDEN PATEL,20262iot0044,20262iot0044@college.edu,20262iot0044@123,INTERNET OF THINGS,IOT,20262iot0044,2
student,DIYA CHOPRA,20262iot0045,20262iot0045@college.edu,20262iot0045@123,INTERNET OF THINGS,IOT,20262iot0045,2
student,BHUVANESH VERMA,20262iot0046,20262iot0046@college.edu,20262iot0046@123,INTERNET OF THINGS,IOT,20262iot0046,2
student,EKTA SINHA,20262iot0047,20262iot0047@college.edu,20262iot0047@123,INTERNET OF THINGS,IOT,20262iot0047,2
student,DEVANSH TIWARI,20262iot0048,20262iot0048@college.edu,20262iot0048@123,INTERNET OF THINGS,IOT,20262iot0048,2
student,ARJUN KUMAR,20262iot0049,20262iot0049@college.edu,20262iot0049@123,INTERNET OF THINGS,IOT,20262iot0049,2
student,BHAVNA REDDY,20262iot0050,20262iot0050@college.edu,20262iot0050@123,INTERNET OF THINGS,IOT,20262iot0050,2
student,DEVANSH TIWARI,20262iot0051,20262iot0051@college.edu,20262iot0051@123,INTERNET OF THINGS,IOT,20262iot0051,2
student,ESWAR NAIR,20262iot0052,20262iot0052@college.edu,20262iot0052@123,INTERNET OF THINGS,IOT,20262iot0052,2
student,BIANCA DESAI,20262iot0053,20262iot0053@college.edu,20262iot0053@123,INTERNET OF THINGS,IOT,20262iot0053,2
student,ANANYA GUPTA,20262iot0054,20262iot0054@college.edu,20262iot0054@123,INTERNET OF THINGS,IOT,20262iot0054,2
student,CHANDNI SHARMA,20262iot0055,20262iot0055@college.edu,20262iot0055@123,INTERNET OF THINGS,IOT,20262iot0055,2
student,CHETAN MAHESHWARI,20262iot0056,20262iot0056@college.edu,20262iot0056@123,INTERNET OF THINGS,IOT,20262iot0056,2
student,BIANCA DESAI,20262iot0057,20262iot0057@college.edu,20262iot0057@123,INTERNET OF THINGS,IOT,20262iot0057,2
student,CHANDNI SHARMA,20262iot0058,20262iot0058@college.edu,20262iot0058@123,INTERNET OF THINGS,IOT,20262iot0058,2
student,CHETAN MAHESHWARI,20262iot0059,20262iot0059@college.edu,20262iot0059@123,INTERNET OF THINGS,IOT,20262iot0059,2
student,CHARVI PATEL,20262iot0060,20262iot0060@college.edu,20262iot0060@123,INTERNET OF THINGS,IOT,20262iot0060,2
student,CHARVI PATEL,20262iot0061,20262iot0061@college.edu,20262iot0061@123,INTERNET OF THINGS,IOT,20262iot0061,2
student,AARAV SHARMA,20262iot0062,20262iot0062@college.edu,20262iot0062@123,INTERNET OF THINGS,IOT,20262iot0062,2
student,CHETAN MAHESHWARI,20263iot0001,20263iot0001@college.edu,20263iot0001@123,INTERNET OF THINGS,IOT,20263iot0001,3
student,DEVANSH TIWARI,20263iot0002,20263iot0002@college.edu,20263iot0002@123,INTERNET OF THINGS,IOT,20263iot0002,3
student,AKSHAY SINGH,20263iot0003,20263iot0003@college.edu,20263iot0003@123,INTERNET OF THINGS,IOT,20263iot0003,3
student,BOOM BABU,20263iot0004,20263iot0004@college.edu,20263iot0004@123,INTERNET OF THINGS,IOT,20263iot0004,3
student,BHAVNA REDDY,20263iot0005,20263iot0005@college.edu,20263iot0005@123,INTERNET OF THINGS,IOT,20263iot0005,3
student,EMRAN KHAN,20263iot0006,20263iot0006@college.edu,20263iot0006@123,INTERNET OF THINGS,IOT,20263iot0006,3
student,ANANYA GUPTA,20263iot0007,20263iot0007@college.edu,20263iot0007@123,INTERNET OF THINGS,IOT,20263iot0007,3
student,CHANDNI SHARMA,20263iot0008,20263iot0008@college.edu,20263iot0008@123,INTERNET OF THINGS,IOT,20263iot0008,3
student,EKTA SINHA,20263iot0009,20263iot0009@college.edu,20263iot0009@123,INTERNET OF THINGS,IOT,20263iot0009,3
student,EDEN PATEL,20263iot0010,20263iot0010@college.edu,20263iot0010@123,INTERNET OF THINGS,IOT,20263iot0010,3
student,AKSHAY SINGH,20263iot0011,20263iot0011@college.edu,20263iot0011@123,INTERNET OF THINGS,IOT,20263iot0011,3
student,BOOM BABU,20263iot0012,20263iot0012@college.edu,20263iot0012@123,INTERNET OF THINGS,IOT,20263iot0012,3
student,AISHA PATEL,20263iot0013,20263iot0013@college.edu,20263iot0013@123,INTERNET OF THINGS,IOT,20263iot0013,3
student,DIYA CHOPRA,20263iot0014,20263iot0014@college.edu,20263iot0014@123,INTERNET OF THINGS,IOT,20263iot0014,3
student,ARJUN KUMAR,20263iot0015,20263iot0015@college.edu,20263iot0015@123,INTERNET OF THINGS,IOT,20263iot0015,3
student,EDEN PATEL,20263iot0016,20263iot0016@college.edu,20263iot0016@123,INTERNET OF THINGS,IOT,20263iot0016,3
student,BALAJI NAIR,20263iot0017,20263iot0017@college.edu,20263iot0017@123,INTERNET OF THINGS,IOT,20263iot0017,3
student,BHUVANESH VERMA,20263iot0018,20263iot0018@college.edu,20263iot0018@123,INTERNET OF THINGS,IOT,20263iot0018,3
student,DEEP SHARMA,20263iot0019,20263iot0019@college.edu,20263iot0019@123,INTERNET OF THINGS,IOT,20263iot0019,3
student,AKSHAY SINGH,20263iot0020,20263iot0020@college.edu,20263iot0020@123,INTERNET OF THINGS,IOT,20263iot0020,3
student,BHUVANESH VERMA,20263iot0021,20263iot0021@college.edu,20263iot0021@123,INTERNET OF THINGS,IOT,20263iot0021,3
student,DEVANSH TIWARI,20263iot0022,20263iot0022@college.edu,20263iot0022@123,INTERNET OF THINGS,IOT,20263iot0022,3
student,CHETAN MAHESHWARI,20263iot0023,20263iot0023@college.edu,20263iot0023@123,INTERNET OF THINGS,IOT,20263iot0023,3
student,CHARVI PATEL,20263iot0024,20263iot0024@college.edu,20263iot0024@123,INTERNET OF THINGS,IOT,20263iot0024,3
student,ESWAR NAIR,20263iot0025,20263iot0025@college.edu,20263iot0025@123,INTERNET OF THINGS,IOT,20263iot0025,3
student,AARAV SHARMA,20263iot0026,20263iot0026@college.edu,20263iot0026@123,INTERNET OF THINGS,IOT,20263iot0026,3
student,CHANDNI SHARMA,20263iot0027,20263iot0027@college.edu,20263iot0027@123,INTERNET OF THINGS,IOT,20263iot0027,3
student,DARSHAN REDDY,20263iot0028,20263iot0028@college.edu,20263iot0028@123,INTERNET OF THINGS,IOT,20263iot0028,3
student,CHIRAG MALHOTRA,20263iot0029,20263iot0029@college.edu,20263iot0029@123,INTERNET OF THINGS,IOT,20263iot0029,3
student,DALIT KUMAR,20263iot0030,20263iot0030@college.edu,20263iot0030@123,INTERNET OF THINGS,IOT,20263iot0030,3
student,AKSHAY SINGH,20263iot0031,20263iot0031@college.edu,20263iot0031@123,INTERNET OF THINGS,IOT,20263iot0031,3
student,BHAVNA REDDY,20263iot0032,20263iot0032@college.edu,20263iot0032@123,INTERNET OF THINGS,IOT,20263iot0032,3
student,DEVANSH TIWARI,20263iot0033,20263iot0033@college.edu,20263iot0033@123,INTERNET OF THINGS,IOT,20263iot0033,3
student,AKSHAY SINGH,20263iot0034,20263iot0034@college.edu,20263iot0034@123,INTERNET OF THINGS,IOT,20263iot0034,3
student,ESWAR NAIR,20263iot0035,20263iot0035@college.edu,20263iot0035@123,INTERNET OF THINGS,IOT,20263iot0035,3
student,EMRAN KHAN,20263iot0036,20263iot0036@college.edu,20263iot0036@123,INTERNET OF THINGS,IOT,20263iot0036,3
student,AISHA PATEL,20263iot0037,20263iot0037@college.edu,20263iot0037@123,INTERNET OF THINGS,IOT,20263iot0037,3
student,DALIT KUMAR,20263iot0038,20263iot0038@college.edu,20263iot0038@123,INTERNET OF THINGS,IOT,20263iot0038,3
student,CHHAYA BANERJEE,20263iot0039,20263iot0039@college.edu,20263iot0039@123,INTERNET OF THINGS,IOT,20263iot0039,3
student,CHETAN MAHESHWARI,20263iot0040,20263iot0040@college.edu,20263iot0040@123,INTERNET OF THINGS,IOT,20263iot0040,3
student,BOOM BABU,20263iot0041,20263iot0041@college.edu,20263iot0041@123,INTERNET OF THINGS,IOT,20263iot0041,3
student,ESHA VERMA,20263iot0042,20263iot0042@college.edu,20263iot0042@123,INTERNET OF THINGS,IOT,20263iot0042,3
student,BHUVANESH VERMA,20263iot0043,20263iot0043@college.edu,20263iot0043@123,INTERNET OF THINGS,IOT,20263iot0043,3
student,BALAJI NAIR,20263iot0044,20263iot0044@college.edu,20263iot0044@123,INTERNET OF THINGS,IOT,20263iot0044,3
student,ARJUN KUMAR,20263iot0045,20263iot0045@college.edu,20263iot0045@123,INTERNET OF THINGS,IOT,20263iot0045,3
student,BALAJI NAIR,20263iot0046,20263iot0046@college.edu,20263iot0046@123,INTERNET OF THINGS,IOT,20263iot0046,3
student,BOOM BABU,20263iot0047,20263iot0047@college.edu,20263iot0047@123,INTERNET OF THINGS,IOT,20263iot0047,3
student,DARSHAN REDDY,20263iot0048,20263iot0048@college.edu,20263iot0048@123,INTERNET OF THINGS,IOT,20263iot0048,3
student,CHANDNI SHARMA,20263iot0049,20263iot0049@college.edu,20263iot0049@123,INTERNET OF THINGS,IOT,20263iot0049,3
student,AKSHAY SINGH,20263iot0050,20263iot0050@college.edu,20263iot0050@123,INTERNET OF THINGS,IOT,20263iot0050,3
student,DIYA CHOPRA,20263iot0051,20263iot0051@college.edu,20263iot0051@123,INTERNET OF THINGS,IOT,20263iot0051,3
student,CHETAN MAHESHWARI,20263iot0052,20263iot0052@college.edu,20263iot0052@123,INTERNET OF THINGS,IOT,20263iot0052,3
student,BHAVNA REDDY,20263iot0053,20263iot0053@college.edu,20263iot0053@123,INTERNET OF THINGS,IOT,20263iot0053,3
student,AKSHAY SINGH,20263iot0054,20263iot0054@college.edu,20263iot0054@123,INTERNET OF THINGS,IOT,20263iot0054,3
student,AKSHAY SINGH,20263iot0055,20263iot0055@college.edu,20263iot0055@123,INTERNET OF THINGS,IOT,20263iot0055,3
student,BHUVANESH VERMA,20263iot0056,20263iot0056@college.edu,20263iot0056@123,INTERNET OF THINGS,IOT,20263iot0056,3
student,CHETAN MAHESHWARI,20263iot0057,20263iot0057@college.edu,20263iot0057@123,INTERNET OF THINGS,IOT,20263iot0057,3
student,BIANCA DESAI,20263iot0058,20263iot0058@college.edu,20263iot0058@123,INTERNET OF THINGS,IOT,20263iot0058,3
student,ARJUN KUMAR,20263iot0059,20263iot0059@college.edu,20263iot0059@123,INTERNET OF THINGS,IOT,20263iot0059,3
student,BOOM BABU,20263iot0060,20263iot0060@college.edu,20263iot0060@123,INTERNET OF THINGS,IOT,20263iot0060,3
student,CHANDNI SHARMA,20263iot0061,20263iot0061@college.edu,20263iot0061@123,INTERNET OF THINGS,IOT,20263iot0061,3
student,AKSHAY SINGH,20263iot0062,20263iot0062@college.edu,20263iot0062@123,INTERNET OF THINGS,IOT,20263iot0062,3
